1,1_C-1,4
1066,14_CUPD-CU-3-6,16
1067,14_CUPD-CU-3-6,19
1068,14_CUPD-CU-3-6,2
1069,14_CUPD-CU-3-6,20
1070,14_CUPD-CU-3-6,21
1071,14_CUPD-CU-3-6,4
1072,14_CUPD-CU-3-6,5
1073,14_CUPD-CU-3-6,8
1074,14_CUPD-CU-3-7,13
1075,14_CUPD-CU-3-7,21
1076,14_CUPD-CU-3-7,4
1077,14_CUPD-CU-3-7,5
1078,14_CUPD-CU-3-8,2
1079,14_CUPD-CU-3-8,21
1080,14_CUPD-CU-3-8,4
1081,14_CUPD-CU-3-8,5
1082,14_CV-1-1,14
1083,14_CV-1-1,16
1084,14_CV-1-1,21
1085,14_CV-1-1,4
1086,14_CV-1-1,5
1087,14_CV-1-1,7
1088,14_CV-1-1,8
1089,14_CV-1-2,14
1090,14_CV-1-2,16
1091,14_CV-1-2,2
1092,14_CV-1-2,20
1093,14_CV-1-2,21
1094,14_CV-1-2,4
1095,14_CV-1-2,5
1096,14_CV-1-2,6
1097,14_CV-1-2,7
1098,14_CVPD-EC,16
1099,14_CVPD-EC,4
1100,14_CVPD-EC,5
1101,14_CVPD-EP,13
1102,14_CVPD-EP,15
1103,14_CVPD-EP,19
1104,14_CVPD-EP,8
1105,14_CVPD-EP,9
1106,14_CVPD-MF1,15
1107,14_CVPD-MF1,19
1108,14_CVPD-MF1,20
1109,14_CVPD-MF1,21
1110,14_CVPD-MF2,12
1111,14_CVPD-MF2,15
1112,14_CVPD-MF2,16
1113,14_CVPD-MF2,21
1114,14_CVPD-MF2,8
1115,14_CVPD-MF3,15
1116,14_CVPD-MF3,21
1117,14_CVPD-MF4,15
1118,14_CVPD-MF4,20
1119,14_CVPD-MF4,21
1120,14_CVPD-MFL,19
1121,14_CVPD-MFL,2
1122,14_CVPD-MFL,20
1123,14_CVPD-NC,15
1124,14_CVPD-NC,21
1125,14_CVPD-NC,5
1126,14_CVPD-SC,4
1127,14_CVPD-SC,5
1128,14_CVPD-SC,7
1129,14_CVPD-SF,19
1130,14_CVPD-SF1,15
1131,14_CVPD-SF1,19
1132,14_CVPD-SF1A,13
1133,14_CVPD-SF1A,19
1134,14_CVPD-SF2,19
1135,14_CVPD-SF2,21
1136,14_CVPD-SF2,8
1137,14_CVPD-SF3,13
1138,14_CVPD-SF3,15
1139,14_CVPD-SF3,19
1140,14_CVPD-SF3,20
1141,14_CVPD-SF3,21
1142,14_CVPD-SF4,15
1143,14_CVPD-SF4,19
1144,14_CVPD-SP,13
1145,14_CVPD-SP,14
1146,14_CVPD-SP,15
1147,14_CVPD-SP,20
1148,14_CVPD-SP,8
1149,14_CVPD-TC,16
1150,14_CVPD-TC,21
1151,14_CVPD-TC,5
1152,14_CVPD-TC,8
1153,14_CVPD-VC,4
1154,14_CVPD-VC,5
1155,14_CVPD-VC,7
1156,14_GHPD-GH-1000,12
1157,14_GHPD-GH-1000,13
1158,14_GHPD-GH-1000,19
1159,14_GHPD-GH-1000,20
1160,14_GHPD-GH-1000,21
1161,14_GHPD-GH-1000,4
1162,14_GHPD-GH-1000,5
1163,14_GHPD-GH-1250,13
1164,14_GHPD-GH-1250,16
1165,14_GHPD-GH-1250,19
1166,14_GHPD-GH-1250,20
1167,14_GHPD-GH-1250,21
1168,14_GHPD-GH-1500,12
1169,14_GHPD-GH-1500,13
1170,14_GHPD-GH-1500,16
1171,14_GHPD-GH-1500,19
1172,14_GHPD-GH-1500,20
1173,14_GHPD-GH-1500,21
1174,14_GHPD-GH-1500,4
1175,14_GHPD-GH-1500,5
1176,14_GHPD-GH-1500,8
1177,14_GHPD-GH-2500,12
1178,14_GHPD-GH-2500,13
1179,14_GHPD-GH-2500,16
1180,14_GHPD-GH-2500,19
1181,14_GHPD-GH-2500,20
1182,14_GHPD-GH-2500,21
1183,14_GHPD-GH-2500,4
1184,14_GHPD-GH-2500,5
1185,14_GHPD-GH-3000,12
1186,14_GHPD-GH-3000,13
1187,14_GHPD-GH-3000,19
1188,14_GHPD-GH-3000,20
1189,14_GHPD-GH-3000,21
1190,14_GHPD-GH-3000,4
1191,14_GHPD-GH-3000,5
1192,14_GHPD-GH-3000,8
1193,14_GHPD-GH-600,13
1194,14_GHPD-GH-600,19
1195,14_GHPD-GH-600,20
1196,14_GHPD-GH-600,21
1197,14_GHPD-GH-CC,12
1198,14_GHPD-GH-CC,13
1199,14_GHPD-GH-CC,16
1200,14_GHPD-GH-CC,19
1201,14_GHPD-GH-CC,20
1202,14_GHPD-GH-CC,21
1203,14_GHPD-GH-CC,4
1204,14_GHPD-GH-CC,5
1205,14_GHPD-GH-CN,12
1206,14_GHPD-GH-CN,19
1207,14_GHPD-GH-CN,20
1208,14_GHPD-GH-CN,21
1209,14_GHPD-GH-CN,4
1210,14_GHPD-GH-CN,5
1211,14_GQPD-GASLAMP-QTR,14
1212,14_GQPD-GASLAMP-QTR,15
1213,14_GQPD-GASLAMP-QTR,16
1214,14_GQPD-GASLAMP-QTR,21
1215,14_GQPD-GASLAMP-QTR,4
1216,14_GQPD-GASLAMP-QTR,5
1217,14_GQPD-GASLAMP-QTR,7
1218,14_IH-2-1,12
1219,14_IH-2-1,2
1220,14_IH-2-1,3
1221,14_IH-2-1,4
1222,14_IH-2-1,5
1223,14_IH-2-1,6
1224,14_IL-2-1,10
1225,14_IL-2-1,12
1226,14_IL-2-1,13
1227,14_IL-2-1,14
1228,14_IL-2-1,15
1229,14_IL-2-1,16
1230,14_IL-2-1,19
1231,14_IL-2-1,2
1232,14_IL-2-1,21
1233,14_IL-2-1,4
1234,14_IL-2-1,5
1235,14_IL-2-1,6
1236,14_IL-2-1,7
1237,14_IL-2-1,8
1238,14_IL-3-1,13
1239,14_IL-3-1,14
1240,14_IL-3-1,15
1241,14_IL-3-1,16
1242,14_IL-3-1,19
1243,14_IL-3-1,2
1244,14_IL-3-1,21
1245,14_IL-3-1,4
1246,14_IL-3-1,5
1247,14_IL-3-1,6
1248,14_IL-3-1,7
1249,14_IL-3-1,8
1250,14_IP-1-1,10
1251,14_IP-1-1,12
1252,14_IP-1-1,2
1253,14_IP-1-1,4
1254,14_IP-2-1,10
1255,14_IP-2-1,14
1256,14_IP-2-1,16
1257,14_IP-2-1,19
1258,14_IP-2-1,2
1259,14_IP-2-1,22
1260,14_IP-2-1,4
1261,14_IP-2-1,5
1262,14_IP-2-1,6
1263,14_IP-2-1,8
1264,14_IS-1-1,12
1265,14_IS-1-1,2
1266,14_IS-1-1,4
1267,14_IS-1-1,5
1268,14_IS-1-1,6
1269,14_JIA,14
1270,14_JIA,15
1271,14_JIA,16
1272,14_JIA,19
1273,14_JIA,2
1274,14_JIA,3
1275,14_JIA,4
1276,14_JIA,5
1277,14_JIA,6
1278,14_JIA,7
1279,14_LJPD-1,13
1280,14_LJPD-1,16
1281,14_LJPD-1,21
1282,14_LJPD-1,4
1283,14_LJPD-1,5
1284,14_LJPD-1A,20
1285,14_LJPD-1A,21
1286,14_LJPD-1A,4
1287,14_LJPD-1A,5
1288,14_LJPD-1A,7
1289,14_LJPD-2,13
1290,14_LJPD-2,20
1291,14_LJPD-2,21
1292,14_LJPD-2,4
1293,14_LJPD-2,5
1294,14_LJPD-3,16
1295,14_LJPD-3,21
1296,14_LJPD-3,4
1297,14_LJPD-3,5
1298,14_LJPD-4,12
1299,14_LJPD-4,16
1300,14_LJPD-4,20
1301,14_LJPD-4,21
1302,14_LJPD-4,4
1303,14_LJPD-4,5
1304,14_LJPD-5,13
1305,14_LJPD-5,14
1306,14_LJPD-5,15
1307,14_LJPD-5,16
1308,14_LJPD-5,19
1309,14_LJPD-5,20
1310,14_LJPD-5,21
1311,14_LJPD-5,4
1312,14_LJPD-5,5
1313,14_LJPD-5,7
1314,14_LJPD-5,8
1315,14_LJPD-5A,19
1316,14_LJPD-5A,21
1317,14_LJPD-5A,4
1318,14_LJPD-6,13
1319,14_LJPD-6,15
1320,14_LJPD-6,16
1321,14_LJPD-6,8
1322,14_LJPD-6A,16
1323,14_LJSPD-CC,21
1324,14_LJSPD-CC,4
1325,14_LJSPD-CC,5
1326,14_LJSPD-MF1,19
1327,14_LJSPD-MF1,20
1328,14_LJSPD-MF1,21
1329,14_LJSPD-MF2,19
1330,14_LJSPD-MF2,20
1331,14_LJSPD-MF2,21
1332,14_LJSPD-PRF,19
1333,14_LJSPD-PRF,20
1334,14_LJSPD-PRF,7
1335,14_LJSPD-SF,10
1336,14_LJSPD-SF,13
1337,14_LJSPD-SF,15
1338,14_LJSPD-SF,16
1339,14_LJSPD-SF,19
1340,14_LJSPD-SF,2
1341,14_LJSPD-SF,20
1342,14_LJSPD-SF,21
1343,14_LJSPD-SF,8
1344,14_LJSPD-V,12
1345,14_LJSPD-V,21
1346,14_LJSPD-V,5
1347,14_LJSPD-V,7
1348,14_LJSPD-YMCA,15
1349,14_MBPD-NC-N,19
1350,14_MBPD-NC-N,20
1351,14_MBPD-NC-N,21
1352,14_MBPD-NC-N,4
1353,14_MBPD-NC-N,5
1354,14_MBPD-NC-S,19
1355,14_MBPD-NC-S,20
1356,14_MBPD-NC-S,21
1357,14_MBPD-NC-S,4
1358,14_MBPD-NC-S,5
1359,14_MBPD-R-N,15
1360,14_MBPD-R-N,19
1361,14_MBPD-R-N,20
1362,14_MBPD-R-N,21
1363,14_MBPD-R-N,4
1364,14_MBPD-R-N,5
1365,14_MBPD-R-S,15
1366,14_MBPD-R-S,16
1367,14_MBPD-R-S,19
1368,14_MBPD-R-S,20
1369,14_MBPD-R-S,21
1370,14_MBPD-VC-N,14
1371,14_MBPD-VC-N,15
1372,14_MBPD-VC-N,19
1373,14_MBPD-VC-N,20
1374,14_MBPD-VC-N,21
1375,14_MBPD-VC-N,4
1376,14_MBPD-VC-N,5
1377,14_MBPD-VC-N,7
1378,14_MBPD-VC-S,20
1379,14_MBPD-VC-S,21
1380,14_MBPD-VC-S,5
1381,14_MCCPD-CL-1,14
1382,14_MCCPD-CL-1,16
1383,14_MCCPD-CL-1,21
1384,14_MCCPD-CL-1,4
1385,14_MCCPD-CL-1,5
1386,14_MCCPD-CL-2,13
1387,14_MCCPD-CL-2,14
1388,14_MCCPD-CL-2,21
1389,14_MCCPD-CL-2,4
1390,14_MCCPD-CL-2,5
1391,14_MCCPD-CL-5,12
1392,14_MCCPD-CL-5,15
1393,14_MCCPD-CL-5,19
1394,14_MCCPD-CL-5,20
1395,14_MCCPD-CL-5,21
1396,14_MCCPD-CL-5,4
1397,14_MCCPD-CL-5,5
1398,14_MCCPD-CL-6,10
1399,14_MCCPD-CL-6,16
1400,14_MCCPD-CL-6,2
1401,14_MCCPD-CL-6,20
1402,14_MCCPD-CL-6,21
1403,14_MCCPD-CL-6,4
1404,14_MCCPD-CL-6,5
1405,14_MCCPD-CN-1,13
1406,14_MCCPD-CN-1,15
1407,14_MCCPD-CN-1,16
1408,14_MCCPD-CN-1,21
1409,14_MCCPD-CN-1,4
1410,14_MCCPD-CN-1,5
1411,14_MCCPD-CN-1A,12
1412,14_MCCPD-CN-1A,16
1413,14_MCCPD-CN-1A,2
1414,14_MCCPD-CN-1A,21
1415,14_MCCPD-CN-1A,4
1416,14_MCCPD-CN-1A,5
1417,14_MCCPD-CN-1A,7
1418,14_MCCPD-CN-2,16
1419,14_MCCPD-CN-2,21
1420,14_MCCPD-CN-2,4
1421,14_MCCPD-CN-2,5
1422,14_MCCPD-CN-2A,16
1423,14_MCCPD-CN-2A,21
1424,14_MCCPD-CN-2A,4
1425,14_MCCPD-CN-2A,5
1426,14_MCCPD-CN-3,19
1427,14_MCCPD-CN-3,21
1428,14_MCCPD-CN-3,4
1429,14_MCCPD-CN-3,5
1430,14_MCCPD-CN-4,21
1431,14_MCCPD-CN-4,4
1432,14_MCCPD-CN-4,5
1433,14_MCCPD-CV-1,16
1434,14_MCCPD-CV-1,21
1435,14_MCCPD-CV-1,4
1436,14_MCCPD-CV-1,5
1437,14_MCCPD-CV-2,21
1438,14_MCCPD-CV-2,4
1439,14_MCCPD-CV-2,5
1440,14_MCCPD-CV-3,20
1441,14_MCCPD-CV-3,21
1442,14_MCCPD-CV-3,4
1443,14_MCCPD-CV-3,5
1444,14_MCCPD-CV-4,21
1445,14_MCCPD-CV-4,4
1446,14_MCCPD-CV-4,5
1447,14_MCCPD-MR-1000,12
1448,14_MCCPD-MR-1000,13
1449,14_MCCPD-MR-1000,16
1450,14_MCCPD-MR-1000,19
1451,14_MCCPD-MR-1000,2
1452,14_MCCPD-MR-1000,20
1453,14_MCCPD-MR-1000,21
1454,14_MCCPD-MR-1000,4
1455,14_MCCPD-MR-1000,5
1456,14_MCCPD-MR-1000,8
1457,14_MCCPD-MR-1000B,21
1458,14_MCCPD-MR-1250B,13
1459,14_MCCPD-MR-1250B,15
1460,14_MCCPD-MR-1250B,16
1461,14_MCCPD-MR-1250B,19
1462,14_MCCPD-MR-1250B,20
1463,14_MCCPD-MR-1250B,21
1464,14_MCCPD-MR-1250B,4
1465,14_MCCPD-MR-1250B,8
1466,14_MCCPD-MR-1500,12
1467,14_MCCPD-MR-1500,13
1468,14_MCCPD-MR-1500,15
1469,14_MCCPD-MR-1500,16
1470,14_MCCPD-MR-1500,19
1471,14_MCCPD-MR-1500,2
1472,14_MCCPD-MR-1500,20
1473,14_MCCPD-MR-1500,21
1474,14_MCCPD-MR-1500,4
1475,14_MCCPD-MR-1500,5
1476,14_MCCPD-MR-1500,7
1477,14_MCCPD-MR-1500,8
1478,14_MCCPD-MR-1750,13
1479,14_MCCPD-MR-1750,16
1480,14_MCCPD-MR-1750,19
1481,14_MCCPD-MR-1750,20
1482,14_MCCPD-MR-1750,21
1483,14_MCCPD-MR-1750,4
1484,14_MCCPD-MR-1750,5
1485,14_MCCPD-MR-1750,8
1486,14_MCCPD-MR-1750,9
1487,14_MCCPD-MR-2500,19
1488,14_MCCPD-MR-2500,20
1489,14_MCCPD-MR-2500,21
1490,14_MCCPD-MR-2500,4
1491,14_MCCPD-MR-2500,5
1492,14_MCCPD-MR-3000,12
1493,14_MCCPD-MR-3000,13
1494,14_MCCPD-MR-3000,14
1495,14_MCCPD-MR-3000,15
1496,14_MCCPD-MR-3000,19
1497,14_MCCPD-MR-3000,2
1498,14_MCCPD-MR-3000,20
1499,14_MCCPD-MR-3000,21
1500,14_MCCPD-MR-3000,4
1501,14_MCCPD-MR-3000,5
1502,14_MCCPD-MR-3000,8
1503,14_MCCPD-MR-400,13
1504,14_MCCPD-MR-400,15
1505,14_MCCPD-MR-400,21
1506,14_MCCPD-MR-400,4
1507,14_MCCPD-MR-400,5
1508,14_MCCPD-MR-800B,12
1509,14_MCCPD-MR-800B,13
1510,14_MCCPD-MR-800B,15
1511,14_MCCPD-MR-800B,16
1512,14_MCCPD-MR-800B,19
1513,14_MCCPD-MR-800B,20
1514,14_MCCPD-MR-800B,21
1515,14_MCCPD-MR-800B,4
1516,14_MCCPD-MR-800B,5
1517,14_MCCPD-MR-800B,8
1518,14_MCCPD-NP-1,12
1519,14_MCCPD-NP-1,20
1520,14_MCCPD-NP-1,21
1521,14_MCCPD-NP-1,4
1522,14_MCCPD-NP-1,5
1523,14_MCCPD-NP-1,7
1524,14_MCCPD-NP-2,20
1525,14_MCCPD-NP-2,21
1526,14_MCCPD-NP-2,4
1527,14_MCCPD-NP-2,5
1528,14_MCCPD-NP-3,13
1529,14_MCCPD-NP-3,19
1530,14_MCCPD-NP-3,21
1531,14_MCCPD-NP-3,4
1532,14_MCCPD-NP-3,5
1533,14_MHPD-SUBD-1,13
1534,14_MHPD-SUBD-1,19
1535,14_MHPD-SUBD-1,20
1536,14_MHPD-SUBD-1,21
1537,14_MHPD-SUBD-1,5
1538,14_MHPD-SUBD-2,13
1539,14_MHPD-SUBD-2,20
1540,14_MHPD-SUBD-2,21
1541,14_MHPD-SUBD-2,4
1542,14_MHPD-SUBD-2,5
1543,14_MHPD-SUBD-3,5
1544,14_MPD-MARINA,15
1545,14_MPD-MARINA,16
1546,14_MPD-MARINA,2
1547,14_MPD-MARINA,20
1548,14_MPD-MARINA,21
1549,14_MPD-MARINA,4
1550,14_MPD-MARINA,5
1551,14_MPD-MARINA,6
1552,14_MPD-MARINA,7
1553,14_MPD-MARINA,8
1554,14_MVPD-MV-CO,14
1555,14_MVPD-MV-CO,15
1556,14_MVPD-MV-CO,16
1557,14_MVPD-MV-CO,2
1558,14_MVPD-MV-CO,21
1559,14_MVPD-MV-CO,4
1560,14_MVPD-MV-CO,5
1561,14_MVPD-MV-CO,7
1562,14_MVPD-MV-CO,8
1563,14_MVPD-MV-CO-CV,13
1564,14_MVPD-MV-CO-CV,14
1565,14_MVPD-MV-CO-CV,20
1566,14_MVPD-MV-CO-CV,4
1567,14_MVPD-MV-CO-CV,5
1568,14_MVPD-MV-CO-CV,7
1569,14_MVPD-MV-CR,15
1570,14_MVPD-MV-CR,21
1571,14_MVPD-MV-CR,4
1572,14_MVPD-MV-CR,5
1573,14_MVPD-MV-CR,6
1574,14_MVPD-MV-CR,7
1575,14_MVPD-MV-CV,14
1576,14_MVPD-MV-CV,16
1577,14_MVPD-MV-CV,21
1578,14_MVPD-MV-CV,4
1579,14_MVPD-MV-CV,5
1580,14_MVPD-MV-CV,7
1581,14_MVPD-MV-I,16
1582,14_MVPD-MV-I,2
1583,14_MVPD-MV-I,4
1584,14_MVPD-MV-I,5
1585,14_MVPD-MV-M,21
1586,14_MVPD-MV-M/SP,14
1587,14_MVPD-MV-M/SP,15
1588,14_MVPD-MV-M/SP,16
1589,14_MVPD-MV-M/SP,2
1590,14_MVPD-MV-M/SP,20
1591,14_MVPD-MV-M/SP,21
1592,14_MVPD-MV-M/SP,4
1593,14_MVPD-MV-M/SP,5
1594,14_MVPD-MV-M/SP,7
1595,14_MVPD-MVR-1,21
1596,14_MVPD-MVR-2,15
1597,14_MVPD-MVR-2,2
1598,14_MVPD-MVR-2,20
1599,14_MVPD-MVR-2,21
1600,14_MVPD-MVR-2,8
1601,14_MVPD-MVR-3,15
1602,14_MVPD-MVR-3,21
1603,14_MVPD-MVR-4,21
1604,14_MVPD-MVR-4,4
1605,14_MVPD-MVR-4,5
1606,14_MVPD-MVR-5,20
1607,14_MVPD-MVR-5,21
1608,14_MVPD-MVR-5,4
1609,14_MVPD-MVR-5,5
1610,14_OMDD-COMMERL-SUBD,10
1611,14_OMDD-COMMERL-SUBD,2
1612,14_OMDD-COMMERL-SUBD,5
1613,14_OMDD-INDUST-SUBD,1
1614,14_OMDD-INDUST-SUBD,16
1615,14_OMDD-INDUST-SUBD,19
1616,14_OMDD-INDUST-SUBD,2
1617,14_OMDD-INDUST-SUBD,20
1618,14_OMDD-INDUST-SUBD,21
1619,14_OMDD-INDUST-SUBD,3
1620,14_OMDD-INDUST-SUBD,4
1621,14_OMDD-INDUST-SUBD,5
1622,14_OMDD-INDUST-SUBD,6
1623,14_OMDD-INDUST-SUBD,7
1624,14_OMDD-INDUST-SUBD,8
1625,14_OMDD-INTL-SUBD,2
1626,14_OMDD-INTL-SUBD,4
1627,14_OMDD-INTL-SUBD,5
1628,14_OMDD-INTL-SUBD,6
1629,14_OMDD-INTL-SUBD,7
1630,14_OR-1-1,19
1631,14_OR-1-1,2
1632,14_OR-1-1,20
1633,14_OR-1-1,21
1634,14_OR-1-1,4
1635,14_OR-1-1,5
1636,14_OR-1-2,1
1637,14_OTSDPD-CORE,13
1638,14_OTSDPD-CORE,15
1639,14_OTSDPD-CORE,16
1640,14_OTSDPD-CORE,19
1641,14_OTSDPD-CORE,2
1642,14_OTSDPD-CORE,20
1643,14_OTSDPD-CORE,21
1644,14_OTSDPD-CORE,4
1645,14_OTSDPD-CORE,5
1646,14_OTSDPD-CORE,6
1647,14_OTSDPD-CORE,7
1648,14_OTSDPD-HORTENSIA,21
1649,14_OTSDPD-HORTENSIA,4
1650,14_OTSDPD-HORTENSIA,5
1651,14_OTSDPD-HORTENSIA,7
1652,14_OTSDPD-JEFFERSON,19
1653,14_OTSDPD-JEFFERSON,20
1654,14_OTSDPD-JEFFERSON,21
1655,14_OTSDPD-JEFFERSON,4
1656,14_OTSDPD-JEFFERSON,5
1657,14_OTSDPD-MULTI-FAMILY,13
1658,14_OTSDPD-MULTI-FAMILY,19
1659,14_OTSDPD-MULTI-FAMILY,20
1660,14_OTSDPD-MULTI-FAMILY,21
1661,14_OTSDPD-MULTI-FAMILY,4
1662,14_OTSDPD-MULTI-FAMILY,5
1663,14_OTSDPD-PUB-PRO-PK,15
1664,14_OTSDPD-PUB-PRO-PK,5
1665,14_OTSDPD-PUB-PRO-PKG-A,8
1666,14_OTSDPD-PUB-PRO-PKG-B,16
1667,14_OTSDPD-PUB-PRO-PKG-D,5
1668,14_OTSDPD-ROSECRANS,16
1669,14_OTSDPD-ROSECRANS,19
1670,14_OTSDPD-ROSECRANS,2
1671,14_OTSDPD-ROSECRANS,20
1672,14_OTSDPD-ROSECRANS,4
1673,14_OTSDPD-ROSECRANS,5
1674,14_OTSDPD-ROSECRANS,7
1675,14_OTSDPD-SINGLE-FAMILY,19
1676,14_OTSDPD-SINGLE-FAMILY,20
1677,14_RM-1-1,10
1678,14_RM-1-1,12
1679,14_RM-1-1,13
1680,14_RM-1-1,14
1681,14_RM-1-1,15
1682,14_RM-1-1,16
1683,14_RM-1-1,19
1684,14_RM-1-1,2
1685,14_RM-1-1,20
1686,14_RM-1-1,21
1687,14_RM-1-1,22
1688,14_RM-1-1,4
1689,14_RM-1-1,5
1690,14_RM-1-1,7
1691,14_RM-1-1,8
1692,14_RM-1-1,9
1693,14_RM-1-2,13
1694,14_RM-1-2,14
1695,14_RM-1-2,15
1696,14_RM-1-2,16
1697,14_RM-1-2,19
1698,14_RM-1-2,20
1699,14_RM-1-2,21
1700,14_RM-1-2,5
1701,14_RM-1-2,8
1702,14_RM-1-3,12
1703,14_RM-1-3,13
1704,14_RM-1-3,15
1705,14_RM-1-3,16
1706,14_RM-1-3,19
1707,14_RM-1-3,20
1708,14_RM-1-3,21
1709,14_RM-1-3,4
1710,14_RM-1-3,5
1711,14_RM-1-3,8
1712,14_RM-1-3,9
1713,14_RM-2-4,13
1714,14_RM-2-4,14
1715,14_RM-2-4,15
1716,14_RM-2-4,16
1717,14_RM-2-4,19
1718,14_RM-2-4,2
1719,14_RM-2-4,20
1720,14_RM-2-4,21
1721,14_RM-2-4,4
1722,14_RM-2-4,5
1723,14_RM-2-4,8
1724,14_RM-2-4,9
1725,14_RM-2-5,12
1726,14_RM-2-5,13
1727,14_RM-2-5,14
1728,14_RM-2-5,15
1729,14_RM-2-5,16
1730,14_RM-2-5,19
1731,14_RM-2-5,2
1732,14_RM-2-5,20
1733,14_RM-2-5,21
1734,14_RM-2-5,22
1735,14_RM-2-5,4
1736,14_RM-2-5,5
1737,14_RM-2-5,7
1738,14_RM-2-5,8
1739,14_RM-2-5,9
1740,14_RM-2-6,19
1741,14_RM-2-6,20
1742,14_RM-2-6,21
1743,14_RM-2-6,4
1744,14_RM-2-6,5
1745,14_RM-2-6,8
1746,14_RM-3-7,11
1747,14_RM-3-7,12
1748,14_RM-3-7,13
1749,14_RM-3-7,15
1750,14_RM-3-7,16
1751,14_RM-3-7,19
1752,14_RM-3-7,2
1753,14_RM-3-7,20
1754,14_RM-3-7,21
1755,14_RM-3-7,22
1756,14_RM-3-7,4
1757,14_RM-3-7,5
1758,14_RM-3-7,6
1759,14_RM-3-7,7
1760,14_RM-3-7,8
1761,14_RM-3-8,12
1762,14_RM-3-8,13
1763,14_RM-3-8,15
1764,14_RM-3-8,16
1765,14_RM-3-8,20
1766,14_RM-3-8,21
1767,14_RM-3-8,5
1768,14_RM-3-8,8
1769,14_RM-3-9,11
1770,14_RM-3-9,12
1771,14_RM-3-9,13
1772,14_RM-3-9,15
1773,14_RM-3-9,16
1774,14_RM-3-9,19
1775,14_RM-3-9,2
1776,14_RM-3-9,20
1777,14_RM-3-9,21
1778,14_RM-3-9,4
1779,14_RM-3-9,5
1780,14_RM-3-9,8
1781,14_RM-4-10,10
1782,14_RM-4-10,12
1783,14_RM-4-10,13
1784,14_RM-4-10,14
1785,14_RM-4-10,15
1786,14_RM-4-10,19
1787,14_RM-4-10,2
1788,14_RM-4-10,20
1789,14_RM-4-10,21
1790,14_RM-4-10,4
1791,14_RM-4-10,5
1792,14_RM-4-10,6
1793,14_RM-4-10,8
1794,14_RM-5-12,19
1795,14_RM-5-12,20
1796,14_RM-5-12,21
1797,14_RM-5-12,4
1798,14_RM-5-12,5
1799,14_RM-5-12,7
1800,14_RM-5-12,8
1801,14_RS-1-1,10
1802,14_RS-1-1,11
1803,14_RS-1-1,12
1804,14_RS-1-1,13
1805,14_RS-1-1,14
1806,14_RS-1-1,15
1807,14_RS-1-1,19
1808,14_RS-1-1,2
1809,14_RS-1-1,20
1810,14_RS-1-1,21
1811,14_RS-1-1,22
1812,14_RS-1-1,4
1813,14_RS-1-1,5
1814,14_RS-1-1,8
1815,14_RS-1-1,9
1816,14_RS-1-10,19
1817,14_RS-1-10,20
1818,14_RS-1-11,12
1819,14_RS-1-11,15
1820,14_RS-1-11,19
1821,14_RS-1-11,2
1822,14_RS-1-11,21
1823,14_RS-1-12,15
1824,14_RS-1-12,19
1825,14_RS-1-12,20
1826,14_RS-1-12,21
1827,14_RS-1-12,8
1828,14_RS-1-13,13
1829,14_RS-1-13,14
1830,14_RS-1-13,15
1831,14_RS-1-13,16
1832,14_RS-1-13,19
1833,14_RS-1-13,2
1834,14_RS-1-13,20
1835,14_RS-1-13,21
1836,14_RS-1-14,10
1837,14_RS-1-14,11
1838,14_RS-1-14,12
1839,14_RS-1-14,13
1840,14_RS-1-14,14
1841,14_RS-1-14,15
1842,14_RS-1-14,16
1843,14_RS-1-14,19
1844,14_RS-1-14,2
1845,14_RS-1-14,20
1846,14_RS-1-14,21
1847,14_RS-1-14,4
1848,14_RS-1-14,5
1849,14_RS-1-14,7
1850,14_RS-1-14,8
1851,14_RS-1-14,9
1852,14_RS-1-2,13
1853,14_RS-1-2,14
1854,14_RS-1-2,15
1855,14_RS-1-2,16
1856,14_RS-1-2,19
1857,14_RS-1-2,2
1858,14_RS-1-2,20
1859,14_RS-1-2,21
1860,14_RS-1-2,4
1861,14_RS-1-2,5
1862,14_RS-1-2,7
1863,14_RS-1-2,8
1864,14_RS-1-2,9
1865,14_RS-1-3,15
1866,14_RS-1-3,19
1867,14_RS-1-3,2
1868,14_RS-1-3,20
1869,14_RS-1-3,21
1870,14_RS-1-3,8
1871,14_RS-1-4,12
1872,14_RS-1-4,15
1873,14_RS-1-4,16
1874,14_RS-1-4,19
1875,14_RS-1-4,2
1876,14_RS-1-4,20
1877,14_RS-1-4,21
1878,14_RS-1-4,8
1879,14_RS-1-5,15
1880,14_RS-1-5,16
1881,14_RS-1-5,19
